"","barcodes","clusters"
"23039","kodphmfk-1","15_MES"
"23040","koeabpbl-1","15_MES"
"23041","koealodf-1","15_MES"
"23042","koejghil-1","15_MES"
"23043","koejoiii-1","23_LEU"
"23044","koepbdmn-1","23_LEU"
"23045","koepehnm-1","23_LEU"
"23046","kofckcik-1","23_LEU"
"23047","koffokop-1","23_LEU"
"23048","kofmdglk-1","23_LEU"
"23049","kofmfngk-1","23_LEU"
"23050","kofnnogk-1","15_MES"
"23051","kogaffob-1","10_ENDO"
"23052","kogbaidg-1","15_MES"
"23053","kogbijdi-1","12_POD"
"23054","kogfhjia-1","23_LEU"
"23055","koggcgek-1","10_ENDO"
"23056","kogimpeb-1","12_POD"
"23057","kogkahdo-1","2_PCT"
"23058","koglhegk-1","23_LEU"
"23059","kogomipk-1","2_PCT"
"23060","kohabmpf-1","23_LEU"
"23061","kohbdpjn-1","2_PCT"
"23062","kohbghkn-1","23_LEU"
"23063","kohcdicd-1","10_ENDO"
"23064","kohejmcc-1","2_PCT"
"23065","kohhepad-1","15_MES"
"23066","kohhigke-1","13_PCT-TAL"
"23067","kohhmaja-1","16_PEC"
"23068","kohjnnda-1","16_PEC"
"23069","kohkpiil-1","0_TAL"
"23070","kohlnggf-1","16_PEC"
"23071","kohmhkan-1","13_PCT-TAL"
"23072","kohogdbh-1","20_PC"
"23073","kohohohe-1","15_MES"
"23074","koifapbl-1","2_PCT"
"23075","koihflek-1","15_MES"
"23076","koikoclk-1","2_PCT"
"23077","koillebn-1","15_MES"
"23078","koimafko-1","15_MES"
"23079","koippmjg-1","10_ENDO"
"23080","kojabgpo-1","10_ENDO"
"23081","kojacomj-1","10_ENDO"
"23082","kojbemdf-1","15_MES"
"23083","kojcolcb-1","23_LEU"
"23084","kojhfhpl-1","0_TAL"
"23085","kojiolno-1","23_LEU"
"23086","kojjcjgk-1","10_ENDO"
"23087","kojjdbgd-1","15_MES"
"23088","kojndcoh-1","10_ENDO"
"23089","kokadpok-1","0_TAL"
"23090","kokafgol-1","15_MES"
"23091","kokanfjm-1","23_LEU"
"23092","kokbnmoj-1","19_ENDO"
"23093","kokflfpm-1","0_TAL"
"23094","kokhkklm-1","15_MES"
"23095","kokllafm-1","0_TAL"
"23096","koklmagh-1","15_MES"
"23097","kokoihie-1","15_MES"
"23098","kokokcab-1","15_MES"
"23099","kokpcdpl-1","16_PEC"
"23100","kokplaok-1","15_MES"
"23101","kolapiel-1","15_MES"
"23102","kolbclfh-1","15_MES"
"23103","kolbjinc-1","15_MES"
"23104","kolgfckc-1","23_LEU"
"23105","kolidfml-1","10_ENDO"
"23106","koljchcb-1","0_TAL"
"23107","kolkhgon-1","15_MES"
"23108","kolllghm-1","15_MES"
"23109","kolmiegh-1","15_MES"
"23110","koloofng-1","15_MES"
"23111","kolpmgbg-1","15_MES"
"23112","komaabji-1","10_ENDO"
"23113","kombdnpg-1","15_MES"
"23114","komblefo-1","0_TAL"
"23115","komdpeod-1","15_MES"
"23116","komenbie-1","15_MES"
"23117","komlkoon-1","16_PEC"
"23118","kommomfp-1","15_MES"
"23119","komnmgfb-1","15_MES"
"23120","kompecoh-1","10_ENDO"
"23121","konaobgh-1","15_MES"
"23122","konbpgcf-1","16_PEC"
"23123","konciolb-1","15_MES"
"23124","konclgfd-1","15_MES"
"23125","koninolp-1","16_PEC"
"23126","konjdfaf-1","15_MES"
"23127","konjpdji-1","16_PEC"
"23128","konmpndg-1","16_PEC"
"23129","konoliln-1","15_MES"
"23130","kononnde-1","10_ENDO"
"23131","koobjmio-1","2_PCT"
"23132","koodjfjm-1","2_PCT"
"23133","koohejpk-1","15_MES"
"23134","kooifeah-1","23_LEU"
"23135","kooigifb-1","15_MES"
"23136","kookcfhm-1","2_PCT"
"23137","koopgmcc-1","15_MES"
"23138","kopbibco-1","23_LEU"
"23139","kopcnpoa-1","23_LEU"
"23140","kopfcblj-1","23_LEU"
"23141","kopgmfoi-1","2_PCT"
"23142","kopijcja-1","23_LEU"
"23143","kopnjodn-1","23_LEU"
"23144","koppjadf-1","23_LEU"
"23145","kopppblh-1","23_LEU"
"23146","koppphpo-1","2_PCT"
"23147","kpacokkn-1","15_MES"
"23148","kpaddnaa-1","15_MES"
"23149","kpadldmk-1","23_LEU"
"23150","kpahaekc-1","23_LEU"
"23151","kpakccbk-1","23_LEU"
"23152","kpambafk-1","23_LEU"
"23153","kpaplked-1","23_LEU"
"23154","kpbalchp-1","23_LEU"
"23155","kpbcdbdo-1","23_LEU"
"23156","kpbdaped-1","2_PCT"
"23157","kpbddhco-1","23_LEU"
"23158","kpbdfeen-1","15_MES"
"23159","kpbdjahi-1","23_LEU"
"23160","kpbgmiom-1","23_LEU"
"23161","kpblhojc-1","23_LEU"
"23162","kpcdlfog-1","23_LEU"
"23163","kpcebgag-1","23_LEU"
"23164","kpcecmfa-1","15_MES"
"23165","kpcfgjak-1","2_PCT"
"23166","kpcfkkhk-1","15_MES"
"23167","kpcigpop-1","23_LEU"
"23168","kpckailj-1","23_LEU"
"23169","kpckpoda-1","23_LEU"
"23170","kpclplba-1","23_LEU"
"23171","kpdanfed-1","23_LEU"
"23172","kpdffckb-1","15_MES"
"23173","kpdiadel-1","15_MES"
"23174","kpdjppco-1","15_MES"
"23175","kpdmpnjb-1","23_LEU"
"23176","kpdnclkj-1","15_MES"
"23177","kpdndkma-1","15_MES"
"23178","kpedphdg-1","23_LEU"
"23179","kpegbcfa-1","2_PCT"
"23180","kpejmcpe-1","2_PCT"
"23181","kpekbkdo-1","23_LEU"
"23182","kpekhimp-1","2_PCT"
"23183","kpemecpk-1","12_POD"
"23184","kpepcmbc-1","10_ENDO"
"23185","kpephbhh-1","15_MES"
"23186","kpfaanhb-1","23_LEU"
"23187","kpfdceoa-1","15_MES"
"23188","kpfdkbll-1","23_LEU"
"23189","kpfhhenh-1","12_POD"
"23190","kpfidnfo-1","2_PCT"
"23191","kpfkmjoa-1","10_ENDO"
"23192","kpflippj-1","23_LEU"
"23193","kpfloglh-1","15_MES"
"23194","kpgdkepl-1","15_MES"
"23195","kpgengmb-1","2_PCT"
"23196","kpgfnemh-1","15_MES"
"23197","kpgjgogi-1","15_MES"
"23198","kpgjlcjj-1","23_LEU"
"23199","kpgldpie-1","15_MES"
"23200","kpglhhog-1","2_PCT"
"23201","kpgmeiip-1","23_LEU"
"23202","kphbgdjc-1","23_LEU"
"23203","kpheomed-1","23_LEU"
"23204","kphfahom-1","23_LEU"
"23205","kphhfbab-1","23_LEU"
"23206","kphhfkdp-1","10_ENDO"
"23207","kphhhdpl-1","10_ENDO"
"23208","kphmlkko-1","23_LEU"
"23209","kphphgcn-1","15_MES"
"23210","kpibdicf-1","23_LEU"
"23211","kpickino-1","23_LEU"
"23212","kpifabno-1","10_ENDO"
"23213","kpigcfnm-1","23_LEU"
"23214","kpihnpnl-1","23_LEU"
"23215","kpikeefd-1","2_PCT"
"23216","kpikklma-1","2_PCT"
"23217","kpiknbff-1","23_LEU"
"23218","kpionbnc-1","23_LEU"
"23219","kpjcbecf-1","2_PCT"
"23220","kpjcggoo-1","10_ENDO"
"23221","kpjdfodo-1","23_LEU"
"23222","kpjjafkm-1","23_LEU"
"23223","kpjlakcb-1","23_LEU"
"23224","kpjndkek-1","23_LEU"
"23225","kpjomkja-1","23_LEU"
"23226","kpkcjfod-1","23_LEU"
"23227","kpkdnkma-1","23_LEU"
"23228","kpkfdfgd-1","23_LEU"
"23229","kpkiepng-1","23_LEU"
"23230","kpkmbapi-1","23_LEU"
"23231","kpkodoml-1","10_ENDO"
"23232","kpldanfa-1","23_LEU"
"23233","kplelmog-1","23_LEU"
"23234","kplfaiad-1","2_PCT"
"23235","kplgegga-1","10_ENDO"
"23236","kplhkldj-1","23_LEU"
"23237","kplhocpb-1","2_PCT"
"23238","kpliplng-1","23_LEU"
"23239","kplpclff-1","23_LEU"
"23240","kplpmhcb-1","15_MES"
"23241","kpmbhioa-1","23_LEU"
"23242","kpmblnng-1","23_LEU"
"23243","kpmdhnkd-1","23_LEU"
"23244","kpmengkh-1","23_LEU"
"23245","kpmjcgkg-1","23_LEU"
"23246","kpmjpcld-1","15_MES"
"23247","kpmkkgnp-1","15_MES"
"23248","kpmmgejo-1","23_LEU"
"23249","kpmobdnf-1","23_LEU"
"23250","kpmolbfc-1","15_MES"
"23251","kpmonjdk-1","12_POD"
"23252","kpmpnjde-1","2_PCT"
"23253","kpnagple-1","10_ENDO"
"23254","kpncpeli-1","23_LEU"
"23255","kpndldja-1","15_MES"
"23256","kpnhbmki-1","23_LEU"
"23257","kpnhdbnl-1","15_MES"
"23258","kpnjaeea-1","23_LEU"
"23259","kpnjpgif-1","10_ENDO"
"23260","kpnkegne-1","9_LOH"
"23261","kpnkkjdg-1","23_LEU"
"23262","kpnlmcfo-1","15_MES"
"23263","kpnmblhi-1","10_ENDO"
"23264","kpnnadfi-1","12_POD"
"23265","kpnnmdcl-1","23_LEU"
"23266","kpnokoik-1","10_ENDO"
"23267","kpnpcigf-1","15_MES"
"23268","kpnpknle-1","10_ENDO"
"23269","kpocenfg-1","23_LEU"
"23270","kpodfdhf-1","2_PCT"
"23271","kpogjdco-1","15_MES"
"23272","kpohhbkm-1","15_MES"
"23273","kpoihpid-1","15_MES"
"23274","kpokkahf-1","23_LEU"
"23275","kpolileb-1","2_PCT"
"23276","kpoodafn-1","23_LEU"
"23277","kpopclnf-1","23_LEU"
"23278","kppbfopi-1","23_LEU"
"23279","kppchcih-1","10_ENDO"
"23280","kppiajbc-1","15_MES"
"23281","kppijnop-1","23_LEU"
"23282","kppjmfpb-1","2_PCT"
"23283","kpplbkga-1","16_PEC"
"23284","kppmifdh-1","23_LEU"
"23285","kpppbfjl-1","10_ENDO"
"23286","kpppifig-1","2_PCT"
"23287","laabkjnj-1","15_MES"
"23288","laajghnn-1","2_PCT"
"23289","laajmdoj-1","23_LEU"
"23290","laamgcgm-1","23_LEU"
"23291","lababgmo-1","15_MES"
"23292","labddgld-1","2_PCT"
"23293","labdjjhn-1","23_LEU"
"23294","labmknid-1","15_MES"
"23295","labpopmd-1","15_MES"
"23296","lacdgohj-1","12_POD"
"23297","lacfeaop-1","12_POD"
"23298","lacfiiie-1","2_PCT"
"23299","lachofef-1","15_MES"
"23300","lackljpi-1","15_MES"
"23301","lacoikmn-1","15_MES"
"23302","ladfnddh-1","15_MES"
"23303","ladjbkmn-1","15_MES"
"23304","ladldnlg-1","23_LEU"
"23305","ladmfkki-1","23_LEU"
"23306","ladpkfhp-1","23_LEU"
"23307","laeabagd-1","15_MES"
"23308","laeabhjj-1","15_MES"
"23309","laecblae-1","23_LEU"
"23310","laeccbji-1","23_LEU"
"23311","laecoeno-1","23_LEU"
"23312","laedlmab-1","23_LEU"
"23313","laeflmji-1","23_LEU"
"23314","laeijdnn-1","23_LEU"
"23315","laeonnco-1","23_LEU"
"23316","laepgfbc-1","12_POD"
"23317","lafbpjlf-1","23_LEU"
"23318","lafepopp-1","2_PCT"
"23319","laficnii-1","2_PCT"
"23320","lafkeiog-1","12_POD"
"23321","lafnphdl-1","23_LEU"
"23322","lafoeono-1","2_PCT"
"23323","lafpplmm-1","15_MES"
"23324","lagglefl-1","2_PCT"
"23325","lagmfdpd-1","23_LEU"
"23326","lahahopg-1","15_MES"
"23327","lahalpbo-1","23_LEU"
"23328","lahbhnbi-1","23_LEU"
"23329","lahdecdf-1","23_LEU"
"23330","lahdmbnb-1","23_LEU"
"23331","lahekmkk-1","15_MES"
"23332","lahfdena-1","15_MES"
"23333","lahfnmmm-1","23_LEU"
"23334","lahgpgcp-1","23_LEU"
"23335","lahimhcg-1","23_LEU"
"23336","lahkfmhg-1","2_PCT"
"23337","lahklajl-1","23_LEU"
"23338","lahlchnn-1","15_MES"
"23339","lahmecoo-1","23_LEU"
"23340","lahnogff-1","2_PCT"
"23341","laiacemc-1","15_MES"
"23342","laiaiahk-1","15_MES"
"23343","laieboff-1","23_LEU"
"23344","laifpdfn-1","23_LEU"
"23345","laihbdeg-1","2_PCT"
"23346","laikbhfd-1","2_PCT"
"23347","lailnhim-1","23_LEU"
"23348","laiplgml-1","2_PCT"
"23349","lajabobk-1","23_LEU"
"23350","lajcaaaj-1","2_PCT"
"23351","lajffabo-1","15_MES"
"23352","lajgaajf-1","23_LEU"
"23353","lajioioh-1","2_PCT"
"23354","lajkffpn-1","15_MES"
"23355","lajmbppp-1","23_LEU"
"23356","lajolnoj-1","15_MES"
"23357","lajpccjc-1","15_MES"
"23358","lajplpni-1","15_MES"
"23359","lakafblf-1","15_MES"
"23360","lakejdhl-1","15_MES"
"23361","lakfmlah-1","15_MES"
"23362","lakmmbfk-1","23_LEU"
"23363","laknjmal-1","15_MES"
"23364","lakpokce-1","15_MES"
"23365","laldlnnj-1","23_LEU"
"23366","lalehgdh-1","15_MES"
"23367","lalffinc-1","15_MES"
"23368","lalfmpig-1","2_PCT"
"23369","lalggmek-1","23_LEU"
"23370","lalgjhnk-1","7_TAL"
"23371","lalhhfki-1","15_MES"
"23372","laljemna-1","15_MES"
"23373","lalmglko-1","15_MES"
"23374","lalpabhb-1","15_MES"
"23375","lalpeadp-1","10_ENDO"
"23376","lalponho-1","15_MES"
"23377","lambafop-1","23_LEU"
"23378","lamcfpeh-1","16_PEC"
"23379","lamdgnki-1","15_MES"
"23380","lamecklb-1","15_MES"
"23381","lamgebeg-1","15_MES"
"23382","lamgfmoa-1","10_ENDO"
"23383","lamkijjo-1","23_LEU"
"23384","lamnnpkf-1","16_PEC"
"23385","lampemaa-1","15_MES"
"23386","lampgioc-1","0_TAL"
"23387","lanahpkl-1","15_MES"
"23388","lanamlmh-1","16_PEC"
"23389","lanbekgf-1","16_PEC"
"23390","lanfpfln-1","16_PEC"
"23391","langdngk-1","10_ENDO"
"23392","langfbje-1","13_PCT-TAL"
"23393","lanlhipn-1","23_LEU"
"23394","lanmajbo-1","23_LEU"
"23395","lanmecmb-1","10_ENDO"
"23396","lanmfhkn-1","2_PCT"
"23397","laoblkph-1","23_LEU"
"23398","laoenagj-1","23_LEU"
"23399","laohaihj-1","15_MES"
"23400","laoicpjf-1","15_MES"
"23401","laoiflan-1","2_PCT"
"23402","laoiligh-1","2_PCT"
"23403","laomgpec-1","10_ENDO"
"23404","laoofigc-1","2_PCT"
"23405","lapadmla-1","23_LEU"
"23406","lapbljnk-1","2_PCT"
"23407","lapfdgeg-1","2_PCT"
"23408","lapgncla-1","23_LEU"
"23409","laphdhpg-1","10_ENDO"
"23410","lapkgelk-1","2_PCT"
"23411","lapkmbil-1","23_LEU"
"23412","laplgppb-1","2_PCT"
"23413","lapnncki-1","23_LEU"
"23414","lbaaebld-1","23_LEU"
"23415","lbagofee-1","10_ENDO"
"23416","lbahmgnb-1","2_PCT"
"23417","lbajekpl-1","2_PCT"
"23418","lbamafpj-1","23_LEU"
"23419","lbamidmi-1","23_LEU"
"23420","lbanhgna-1","2_PCT"
"23421","lbapagae-1","12_POD"
"23422","lbbcgcnj-1","15_MES"
"23423","lbbekbpl-1","2_PCT"
"23424","lbbfaeah-1","23_LEU"
"23425","lbbfkcma-1","2_PCT"
"23426","lbbflcfg-1","23_LEU"
"23427","lbbgebbe-1","23_LEU"
"23428","lbbibacd-1","23_LEU"
"23429","lbbiefgo-1","23_LEU"
"23430","lbbpdihc-1","2_PCT"
"23431","lbbpolab-1","23_LEU"
"23432","lbcbilpb-1","10_ENDO"
"23433","lbccdmjl-1","2_PCT"
"23434","lbcekgio-1","22_MES"
"23435","lbcfdbbo-1","10_ENDO"
"23436","lbciifml-1","23_LEU"
"23437","lbclihei-1","23_LEU"
"23438","lbcmjbga-1","2_PCT"
"23439","lbcmlpai-1","2_PCT"
"23440","lbcnelfg-1","23_LEU"
"23441","lbcpapof-1","2_PCT"
"23442","lbdangom-1","2_PCT"
"23443","lbdcjnkp-1","23_LEU"
"23444","lbddoama-1","10_ENDO"
"23445","lbdelecn-1","23_LEU"
"23446","lbdfcend-1","23_LEU"
"23447","lbdghdkg-1","22_MES"
"23448","lbdhmmbc-1","10_ENDO"
"23449","lbdiooll-1","23_LEU"
"23450","lbdjnkal-1","23_LEU"
"23451","lbdkbfmj-1","15_MES"
"23452","lbdlhlmf-1","23_LEU"
"23453","lbdlpdlo-1","2_PCT"
"23454","lbdnmapg-1","2_PCT"
"23455","lbdofldg-1","23_LEU"
"23456","lbecnogj-1","23_LEU"
"23457","lbeiagkk-1","23_LEU"
"23458","lbelcnak-1","23_LEU"
"23459","lbemdloj-1","23_LEU"
"23460","lbenipak-1","23_LEU"
"23461","lbfbboap-1","2_PCT"
"23462","lbfblimo-1","23_LEU"
"23463","lbfkeebj-1","23_LEU"
"23464","lbfnleei-1","23_LEU"
"23465","lbfomlbn-1","2_PCT"
"23466","lbgblkbj-1","23_LEU"
"23467","lbgfghln-1","23_LEU"
"23468","lbgjgpoa-1","23_LEU"
"23469","lbgjjoie-1","15_MES"
"23470","lbgkndck-1","15_MES"
"23471","lbgkojgj-1","23_LEU"
"23472","lbgojkch-1","23_LEU"
"23473","lbhbbjil-1","23_LEU"
"23474","lbhbflpd-1","2_PCT"
"23475","lbhfehca-1","23_LEU"
"23476","lbhhkchk-1","2_PCT"
"23477","lbhicmfc-1","23_LEU"
"23478","lbhigdma-1","23_LEU"
"23479","lbhiljcc-1","2_PCT"
"23480","lbhnjdjo-1","23_LEU"
"23481","lbhpokam-1","23_LEU"
"23482","lbiadmmo-1","2_PCT"
"23483","lbieinjm-1","23_LEU"
"23484","lbifndno-1","23_LEU"
"23485","lbifoinm-1","2_PCT"
"23486","lbijdmgm-1","23_LEU"
"23487","lbijjlfb-1","23_LEU"
"23488","lbikbbab-1","23_LEU"
"23489","lbikdhmc-1","23_LEU"
"23490","lbinmiel-1","23_LEU"
"23491","lbiolmlj-1","23_LEU"
"23492","lbiomcmf-1","15_MES"
"23493","lbjbacgm-1","23_LEU"
"23494","lbjcgmoh-1","10_ENDO"
"23495","lbjdhcga-1","23_LEU"
"23496","lbjecgbf-1","23_LEU"
"23497","lbjhnkbm-1","23_LEU"
"23498","lbjlejka-1","23_LEU"
"23499","lbjojagi-1","15_MES"
"23500","lbjojckg-1","2_PCT"
"23501","lbkbclbg-1","23_LEU"
"23502","lbkccdgh-1","23_LEU"
"23503","lbkchlad-1","23_LEU"
"23504","lbkecpha-1","15_MES"
"23505","lbkhncap-1","23_LEU"
"23506","lbkjfigd-1","10_ENDO"
"23507","lbkmpjhb-1","15_MES"
"23508","lbkpaafd-1","23_LEU"
"23509","lblcdhfb-1","2_PCT"
"23510","lblcfnpn-1","10_ENDO"
"23511","lblcmlah-1","23_LEU"
"23512","lblejplf-1","15_MES"
"23513","lblfflee-1","23_LEU"
"23514","lblhflje-1","15_MES"
"23515","lbljbpdi-1","15_MES"
"23516","lblknonh-1","23_LEU"
"23517","lblljicf-1","15_MES"
"23518","lblobemd-1","15_MES"
"23519","lblpljij-1","15_MES"
"23520","lbmdiklk-1","15_MES"
"23521","lbmhednn-1","15_MES"
"23522","lbmhejff-1","4_TAL"
"23523","lbmngmdc-1","10_ENDO"
"23524","lbmnmggg-1","4_TAL"
"23525","lbmpjiam-1","10_ENDO"
"23526","lbmpognp-1","4_TAL"
"23527","lbncojnj-1","10_ENDO"
"23528","lbndlicn-1","6_DCT"
"23529","lbnegjnp-1","10_ENDO"
"23530","lbnfccgi-1","15_MES"
"23531","lbngcbcj-1","15_MES"
"23532","lbnibdei-1","15_MES"
"23533","lbnjlfci-1","15_MES"
"23534","lbnkeafh-1","17_ENDO"
"23535","lbnncalh-1","15_MES"
"23536","lbnndekh-1","7_TAL"
"23537","lbnnlfmg-1","9_LOH"
"23538","lboablae-1","2_PCT"
"23539","lbobejgj-1","10_ENDO"
"23540","lbodnkhc-1","23_LEU"
"23541","lboeebpg-1","15_MES"
"23542","lbofgfoh-1","15_MES"
"23543","lbogdhnh-1","15_MES"
"23544","lbogoihj-1","15_MES"
"23545","lboijbdg-1","15_MES"
"23546","lbokkdpd-1","10_ENDO"
"23547","lbonnhbo-1","2_PCT"
"23548","lboobgjj-1","10_ENDO"
"23549","lboolgmh-1","15_MES"
"23550","lboonnno-1","10_ENDO"
"23551","lbpakggo-1","15_MES"
"23552","lbpankkc-1","15_MES"
"23553","lbpbaaoa-1","15_MES"
"23554","lbpbdgdc-1","15_MES"
"23555","lbpjnbei-1","13_PCT-TAL"
"23556","lbpkdajp-1","2_PCT"
"23557","lbplcmpd-1","15_MES"
"23558","lbpphaja-1","15_MES"
"23559","lcaaagmo-1","15_MES"
"23560","lcaahjga-1","13_PCT-TAL"
"23561","lcaakmel-1","15_MES"
"23562","lcaemgio-1","15_MES"
"23563","lcaghnop-1","23_LEU"
"23564","lcakfnhk-1","15_MES"
"23565","lcamalcc-1","15_MES"
"23566","lcampdeh-1","23_LEU"
"23567","lcanojgd-1","15_MES"
"23568","lcappcja-1","23_LEU"
"23569","lcbbmfdj-1","15_MES"
"23570","lcbfmaaj-1","15_MES"
"23571","lcbidfmo-1","23_LEU"
"23572","lcbjgfjc-1","15_MES"
"23573","lcbkmkla-1","2_PCT"
"23574","lccampib-1","2_PCT"
"23575","lccbopep-1","16_PEC"
"23576","lccipnmo-1","9_LOH"
"23577","lccogfio-1","0_TAL"
"23578","lccpdicj-1","9_LOH"
"23579","lcdbedph-1","2_PCT"
"23580","lcdebglk-1","15_MES"
"23581","lcdgnicn-1","15_MES"
"23582","lcdjnpad-1","23_LEU"
"23583","lcdkcfij-1","22_MES"
"23584","lcdleidp-1","23_LEU"
"23585","lcdlncia-1","15_MES"
"23586","lcdnhndd-1","15_MES"
"23587","lcdoeibo-1","22_MES"
"23588","lcdolela-1","23_LEU"
"23589","lcdppofk-1","15_MES"
"23590","lceghenp-1","23_LEU"
"23591","lcegibhe-1","12_POD"
"23592","lcejdbbb-1","15_MES"
"23593","lceknbkj-1","23_LEU"
"23594","lcfbgbij-1","10_ENDO"
"23595","lcfcjdha-1","23_LEU"
"23596","lcfflgif-1","23_LEU"
"23597","lcfhalif-1","15_MES"
"23598","lcfhbbdf-1","15_MES"
"23599","lcfjakjl-1","23_LEU"
"23600","lcfjkgef-1","23_LEU"
"23601","lcflihei-1","23_LEU"
"23602","lcfmmfig-1","2_PCT"
"23603","lcfnamab-1","23_LEU"
"23604","lcgbceem-1","23_LEU"
"23605","lcgbibnp-1","2_PCT"
"23606","lcgggnnp-1","2_PCT"
"23607","lcghakdo-1","23_LEU"
"23608","lcghmcij-1","23_LEU"
"23609","lcghmnba-1","23_LEU"
"23610","lcgiopoo-1","2_PCT"
"23611","lcgjcofg-1","23_LEU"
"23612","lcgjjlpi-1","23_LEU"
"23613","lcglapia-1","23_LEU"
"23614","lchaffmd-1","12_POD"
"23615","lchcffdg-1","23_LEU"
"23616","lchdjhjh-1","15_MES"
"23617","lchekefi-1","15_MES"
"23618","lchgmkpo-1","10_ENDO"
"23619","lchhffnb-1","23_LEU"
"23620","lchibinm-1","23_LEU"
"23621","lchjfgne-1","23_LEU"
"23622","lchjhnai-1","23_LEU"
"23623","lchkcgea-1","23_LEU"
"23624","lchkhnec-1","2_PCT"
"23625","lchldofk-1","23_LEU"
"23626","lcidioff-1","15_MES"
"23627","lcienjje-1","23_LEU"
"23628","lcinkmhh-1","10_ENDO"
"23629","lciopidh-1","15_MES"
"23630","lcipgdcp-1","23_LEU"
"23631","lcjafbob-1","2_PCT"
"23632","lcjafelf-1","23_LEU"
"23633","lcjajidl-1","23_LEU"
"23634","lcjbfaba-1","2_PCT"
"23635","lcjbmiap-1","15_MES"
"23636","lcjbofhe-1","23_LEU"
"23637","lcjeilbe-1","10_ENDO"
"23638","lcjfhgmn-1","23_LEU"
"23639","lcjhgeid-1","10_ENDO"
"23640","lcjjpjgn-1","23_LEU"
"23641","lcjmdgfh-1","15_MES"
"23642","lcjnnnla-1","23_LEU"
"23643","lcjnpenh-1","23_LEU"
"23644","lckajond-1","23_LEU"
"23645","lckdbhjg-1","23_LEU"
"23646","lckeojbp-1","23_LEU"
"23647","lckkbgoo-1","15_MES"
"23648","lckkcnip-1","23_LEU"
"23649","lckkfneg-1","23_LEU"
"23650","lcknbdfd-1","23_LEU"
"23651","lckokega-1","23_LEU"
"23652","lclaigel-1","2_PCT"
"23653","lclajaih-1","23_LEU"
"23654","lclbhama-1","23_LEU"
"23655","lclfefbe-1","23_LEU"
"23656","lclgioec-1","15_MES"
"23657","lclhepnn-1","10_ENDO"
"23658","lcllpnng-1","23_LEU"
"23659","lclmijml-1","15_MES"
"23660","lclnabfa-1","23_LEU"
"23661","lclobnei-1","2_PCT"
"23662","lclomjeo-1","23_LEU"
"23663","lcmaicoe-1","12_POD"
"23664","lcmalekh-1","23_LEU"
"23665","lcmalnmn-1","23_LEU"
"23666","lcmanohi-1","23_LEU"
"23667","lcmbjmom-1","23_LEU"
"23668","lcmeidie-1","16_PEC"
"23669","lcmfkgln-1","15_MES"
"23670","lcmhoeed-1","16_PEC"
"23671","lcmjbpmk-1","9_LOH"
"23672","lcmjglgb-1","15_MES"
"23673","lcmjhbnc-1","15_MES"
"23674","lcmmnman-1","10_ENDO"
"23675","lcmokigj-1","9_LOH"
"23676","lcmopajm-1","10_ENDO"
"23677","lcnagiai-1","16_PEC"
"23678","lcnekljh-1","9_LOH"
"23679","lcnfafgi-1","10_ENDO"
"23680","lcnfieae-1","10_ENDO"
"23681","lcnfondk-1","9_LOH"
"23682","lcnhgipl-1","10_ENDO"
"23683","lcninaoo-1","16_PEC"
"23684","lcnjadfd-1","15_MES"
"23685","lcnolhch-1","15_MES"
"23686","lcofkngg-1","9_LOH"
"23687","lcoikoio-1","16_PEC"
"23688","lcojlkjj-1","15_MES"
"23689","lcolkjaa-1","16_PEC"
"23690","lcomemgl-1","9_LOH"
"23691","lcomhpai-1","16_PEC"
"23692","lcophbeo-1","0_TAL"
"23693","lcpddkpp-1","10_ENDO"
"23694","lcpgidcp-1","15_MES"
"23695","lcphckcb-1","15_MES"
"23696","lcphkpbp-1","15_MES"
"23697","lcpjcgin-1","16_PEC"
"23698","lcpkongn-1","16_PEC"
"23699","ldaaccnp-1","16_PEC"
"23700","ldaajlie-1","0_TAL"
"23701","ldaflemp-1","4_TAL"
"23702","ldafoook-1","0_TAL"
"23703","ldagaahj-1","16_PEC"
"23704","ldajnhhm-1","18_LOH"
"23705","ldakaoba-1","15_MES"
"23706","ldalpabd-1","4_TAL"
"23707","ldbajnen-1","4_TAL"
"23708","ldbbgkpa-1","4_TAL"
"23709","ldbglohc-1","15_MES"
"23710","ldbndpob-1","14_IC_B"
"23711","ldcgapen-1","10_ENDO"
"23712","ldchdnpn-1","14_IC_B"
"23713","ldcidmmk-1","10_ENDO"
"23714","ldcilaih-1","11_IC-A"
"23715","ldclnghh-1","10_ENDO"
"23716","ldcngigp-1","10_ENDO"
"23717","ldcnmaih-1","14_IC_B"
"23718","ldcoolag-1","15_MES"
"23719","lddbcich-1","10_ENDO"
"23720","lddlagep-1","13_PCT-TAL"
"23721","lddlmcnm-1","10_ENDO"
"23722","lddnnobh-1","2_PCT"
"23723","lddopggj-1","13_PCT-TAL"
"23724","ldeaglac-1","16_PEC"
"23725","ldebbibh-1","9_LOH"
"23726","ldedomko-1","15_MES"
"23727","ldefaeok-1","10_ENDO"
"23728","ldegeeng-1","15_MES"
"23729","ldehgmba-1","15_MES"
"23730","ldehhcnl-1","15_MES"
"23731","ldehmnod-1","1_PCT"
"23732","ldeididj-1","19_ENDO"
"23733","ldeifeda-1","13_PCT-TAL"
"23734","ldeifoad-1","10_ENDO"
"23735","ldeiondj-1","16_PEC"
"23736","ldfdceom-1","9_LOH"
"23737","ldfhknii-1","23_LEU"
"23738","ldfkdldh-1","23_LEU"
"23739","ldfmfiod-1","15_MES"
